Flow Bytes/s,Flow Packets/s,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Flow IAT Mean,Fwd Packet Length Mean,Max Packet Length,SYN Flag Count,ACK Flag Count,Init_Win_bytes_forward,Active Mean,Min Packet Length,Subflow Fwd Packets,Label
773188.3145653195,19622.629874409373,,3085344,45,0,415.87185532299935,39.40288939423273,60,0,0,-1,0,28,45,ARP_Spoofing
799838.9751864953,16716.124820259683,,6290450,123,0,117.18349460471167,47.84834905139635,60,0,0,-1,0,28,123,ARP_Spoofing
261696.03066321788,4760.1455717324125,,2741463,26,0,329.782551146131,54.97647639544266,60,0,0,-1,0,28,26,ARP_Spoofing
466983.0495431154,16541.152370824588,,8906781,131,0,442.9784728359281,28.231591068998537,60,0,0,-1,0,28,131,ARP_Spoofing
1088646.629870209,18271.89725997043,,6259368,145,0,178.17072712370543,59.58038261605083,60,0,0,-1,0,28,145,ARP_Spoofing
617816.5564102827,14176.934612454732,,2080298,181,0,234.10501526138114,43.57899456399538,60,0,0,-1,0,28,181,ARP_Spoofing
511998.7753386937,15137.176313136066,,7540267,177,0,494.38678892916937,33.823928898441935,60,0,0,-1,0,28,177,ARP_Spoofing
488612.31991058245,16324.275267217563,,5667335,44,0,32.71847850821321,29.931639347678395,60,0,0,-1,0,28,44,ARP_Spoofing
996128.7477034875,18917.004032804827,,6819575,101,0,384.8522707652031,52.65784930721883,60,0,0,-1,0,28,101,ARP_Spoofing
138509.74318383593,3444.082344984304,,4662187,74,0,477.3874093827417,40.21673389591014,60,0,0,-1,0,28,74,ARP_Spoofing
176457.17876864795,3883.7080663269303,,186201,192,0,79.44938622317278,45.43523245183944,60,0,0,-1,0,28,192,ARP_Spoofing
232106.48017448434,5274.666344030371,,9361958,76,0,487.8743609019911,44.004011824780534,60,0,0,-1,0,28,76,ARP_Spoofing
259827.8236500048,5803.476095955647,,7173846,59,0,55.43587272656236,44.77106812433927,60,0,0,-1,0,28,59,ARP_Spoofing
298060.7217646873,8554.481694443617,,8387382,95,0,164.9492972462424,34.842639497175654,60,0,0,-1,0,28,95,ARP_Spoofing
222960.40506745703,7215.013226507959,,3692864,196,0,187.16827314850002,30.902286394749837,60,0,0,-1,0,28,196,ARP_Spoofing
744740.0737091368,12534.801524246333,,4311963,144,0,496.833950563073,59.4137906586371,60,0,0,-1,0,28,144,ARP_Spoofing
104205.62105063794,3499.6230213911103,,8830113,135,0,242.30398049436155,29.776241730520994,60,0,0,-1,0,28,135,ARP_Spoofing
490631.9967371967,15085.106607488917,,8244093,110,0,137.45645394469437,32.52426446185174,60,0,0,-1,0,28,110,ARP_Spoofing
163056.87162802918,5314.091246500569,,6020265,57,0,275.95623309459074,30.683867488238047,60,0,0,-1,0,28,57,ARP_Spoofing
610608.429145274,18159.951892669327,,7815610,25,0,443.58057866136625,33.62390125007764,60,0,0,-1,0,28,25,ARP_Spoofing
814101.4938873104,14744.005272959283,,3837305,103,0,292.81747114781075,55.21576252962851,60,0,0,-1,0,28,103,ARP_Spoofing
87425.43737442663,1584.5674458552512,,6391762,93,0,301.3839631995446,55.17306164726854,60,0,0,-1,0,28,93,ARP_Spoofing
1082315.037885444,19800.064640169567,,3618543,191,0,39.54254691261611,54.662197197563046,60,0,0,-1,0,28,191,ARP_Spoofing
472807.0466529618,8153.362127233366,,5200196,102,0,456.0523632293221,57.98921221390626,60,0,0,-1,0,28,102,ARP_Spoofing
480727.8496517253,16456.80793284272,,3442198,75,0,15.013998027219372,29.211488133876838,60,0,0,-1,0,28,75,ARP_Spoofing
955678.9135733212,18083.52786937672,,6390856,177,0,27.07420357594901,52.84803498943927,60,0,0,-1,0,28,177,ARP_Spoofing
426494.64669177646,12792.92052738084,,1348529,26,0,51.79625539537698,33.33833316473317,60,0,0,-1,0,28,26,ARP_Spoofing
625694.8582410004,16361.917021629868,,8406481,118,0,127.29877743329507,38.240926012144804,60,0,0,-1,0,28,118,ARP_Spoofing
479639.10125659255,8218.686400937668,,1973643,99,0,481.9567169773794,58.3595817942233,60,0,0,-1,0,28,99,ARP_Spoofing
338236.0121837372,6993.011942834146,,1251416,190,0,448.3137299965373,48.36771550638251,60,0,0,-1,0,28,190,ARP_Spoofing
473480.60653841967,10083.095725859672,,8127867,64,0,397.5455654371479,46.95786090020992,60,0,0,-1,0,28,64,ARP_Spoofing
167693.52232430162,3249.3010086542804,,298539,101,0,181.05059340357235,51.609106659451356,60,0,0,-1,0,28,101,ARP_Spoofing
613065.6314530578,14083.949151907813,,4874962,132,0,50.06253137288785,43.52938404140801,60,0,0,-1,0,28,132,ARP_Spoofing
67907.593306843,1717.1419272257035,,2195689,111,0,199.94541349213736,39.54687275999239,60,0,0,-1,0,28,111,ARP_Spoofing
557386.5742691855,11091.214810795256,,4208634,162,0,488.37908482656013,50.25478126405706,60,0,0,-1,0,28,162,ARP_Spoofing
37568.72133509814,1051.0444756380557,,5922503,91,0,3.9579514679620598,35.74417848711051,60,0,0,-1,0,28,91,ARP_Spoofing
951131.9384423132,16908.392964989078,,164187,55,0,135.66018148487163,56.25206016986651,60,0,0,-1,0,28,55,ARP_Spoofing
118967.04256268244,3032.566067488283,,5456351,151,0,47.69720685916283,39.229827121694555,60,0,0,-1,0,28,151,ARP_Spoofing
610945.0701578759,13166.352576287607,,4579928,114,0,66.03453410039266,46.40199832246467,60,0,0,-1,0,28,114,ARP_Spoofing
401804.34091092745,11180.05409311347,,1046594,111,0,427.95901803439193,35.939391488134675,60,0,0,-1,0,28,111,ARP_Spoofing
367189.4495564664,9228.45609764687,,7516644,22,0,134.34177406790903,39.788827694601565,60,0,0,-1,0,28,22,ARP_Spoofing
787268.9651915857,13672.756490886353,,7080205,80,0,418.2121524557129,57.57938903661042,60,0,0,-1,0,28,80,ARP_Spoofing
169420.5654639241,3680.525645539871,,4125444,177,0,168.78612963184085,46.0316220508424,60,0,0,-1,0,28,177,ARP_Spoofing
819369.2147595992,14312.005173897527,,8487505,192,0,154.62011062547558,57.25048340912973,60,0,0,-1,0,28,192,ARP_Spoofing
251636.6016317016,6864.94544128711,,6398676,49,0,455.7989723385072,36.655295192633346,60,0,0,-1,0,28,49,ARP_Spoofing
651354.34403247,14283.417975012218,,3374751,167,0,496.39952261258776,45.602134249096835,60,0,0,-1,0,28,167,ARP_Spoofing
160801.02042088585,4168.954871042535,,2085139,142,0,118.23060095388148,38.571062867052376,60,0,0,-1,0,28,142,ARP_Spoofing
286822.99204994034,6247.009908504731,,6349360,37,0,317.6603935140583,45.913644487654345,60,0,0,-1,0,28,37,ARP_Spoofing
92581.91889052113,1871.7901153496512,,7834053,77,0,201.63415785519192,49.461698793738314,60,0,0,-1,0,28,77,ARP_Spoofing
573988.4210812631,18032.123680546076,,9537326,43,0,89.79291248400403,31.831437674782006,60,0,0,-1,0,28,43,ARP_Spoofing
313761.4521365687,6730.612500765749,,1898144,147,0,285.0047502790375,46.617072681107665,60,0,0,-1,0,28,147,ARP_Spoofing
262071.83372007773,6010.382518681576,,3905456,193,0,466.66006966238666,43.60318713584393,60,0,0,-1,0,28,193,ARP_Spoofing
253942.2735381577,7581.481217742696,,3159201,197,0,254.15713112814052,33.49507388396146,60,0,0,-1,0,28,197,ARP_Spoofing
95072.1700491894,2183.2101687714076,,2271410,176,0,45.47610599922719,43.546961904584236,60,0,0,-1,0,28,176,ARP_Spoofing
296312.6184638548,6242.341736896432,,5835430,169,0,422.07128507939774,47.46818276744578,60,0,0,-1,0,28,169,ARP_Spoofing
752401.3191400296,18864.68427156744,,3312797,59,0,319.90818456305124,39.88411935809799,60,0,0,-1,0,28,59,ARP_Spoofing
43964.63818740827,1231.8135659841646,,34041,49,0,40.890665529982314,35.69098392927867,60,0,0,-1,0,28,49,ARP_Spoofing
655588.1460897936,11911.044048309848,,3333611,154,0,430.6162431835025,55.04035947065616,60,0,0,-1,0,28,154,ARP_Spoofing
298421.06561985024,6973.672657087112,,4115190,26,0,389.03013786299823,42.79252558787296,60,0,0,-1,0,28,26,ARP_Spoofing
1009452.2742771709,17336.336337732406,,4848134,61,0,9.690611799892887,58.227543271648784,60,0,0,-1,0,28,61,ARP_Spoofing
108133.70880001462,2950.1874155047476,,6162420,162,0,279.8455435795823,36.65316590794081,60,0,0,-1,0,28,162,ARP_Spoofing
549884.5236735549,18174.47161058157,,8306766,153,0,362.39397219966565,30.2558740334107,60,0,0,-1,0,28,153,ARP_Spoofing
389879.4855124083,8492.167964762355,,7360078,42,0,148.3113634345945,45.9104774105017,60,0,0,-1,0,28,42,ARP_Spoofing
586107.4229002942,16208.897434253566,,7120519,23,0,4.844097845734911,36.15961081113997,60,0,0,-1,0,28,23,ARP_Spoofing
473877.0587799978,11048.262993074803,,6815909,90,0,44.94571985273755,42.89154404425657,60,0,0,-1,0,28,90,ARP_Spoofing
30926.97280232763,1010.8563959593455,,8018722,112,0,265.6701367556034,30.594823286424006,60,0,0,-1,0,28,112,ARP_Spoofing
275441.9436546116,6700.242954445833,,7991275,110,0,352.53740760801946,41.10924716123118,60,0,0,-1,0,28,110,ARP_Spoofing
399656.82309040666,8927.859501870864,,5200073,116,0,304.09926972395,44.765133569435896,60,0,0,-1,0,28,116,ARP_Spoofing
180092.7246898121,5767.986133184164,,3173534,97,0,407.54469028442406,31.22280819187642,60,0,0,-1,0,28,97,ARP_Spoofing
344882.8140254394,6993.096069182993,,33667,140,0,45.71659221168985,49.31761420313681,60,0,0,-1,0,28,140,ARP_Spoofing
479303.9827839024,12678.794053728689,,4434204,126,0,37.52649714180691,37.80359399740739,60,0,0,-1,0,28,126,ARP_Spoofing
777782.1623743312,17388.75409223154,,1374157,106,0,284.02100029825647,44.7290333884132,60,0,0,-1,0,28,106,ARP_Spoofing
677950.0982804422,11309.005557693394,,3731717,148,0,169.76135675721048,59.947808392333854,60,0,0,-1,0,28,148,ARP_Spoofing
696067.1915332827,18343.81469851178,,8282638,177,0,304.02333704204875,37.94560744171463,60,0,0,-1,0,28,177,ARP_Spoofing
331720.96021439356,6519.242590381702,,6436939,114,0,145.20434056388882,50.88335885886573,60,0,0,-1,0,28,114,ARP_Spoofing
1108160.8656938535,19486.176360625006,,8986812,181,0,21.806998927032502,56.869077092675454,60,0,0,-1,0,28,181,ARP_Spoofing
748351.5885495599,12699.245563023584,,7809077,63,0,295.0450251474953,58.92882256947111,60,0,0,-1,0,28,63,ARP_Spoofing
896568.0723986328,16687.710240994376,,2217499,139,0,434.62352644537407,53.72624880531295,60,0,0,-1,0,28,139,ARP_Spoofing
184491.15656080985,3293.3147135473814,,4240250,183,0,466.71858344642845,56.019898675910596,60,0,0,-1,0,28,183,ARP_Spoofing
276311.6363028854,7328.44821478763,,7271899,37,0,9.215687755151265,37.70397609487544,60,0,0,-1,0,28,37,ARP_Spoofing
127029.78879589602,3173.956960096025,,7671038,113,0,86.22167596545162,40.0225303597226,60,0,0,-1,0,28,113,ARP_Spoofing
49435.232516819495,1374.4933981856393,,6725563,35,0,467.1485357322137,35.96614765998517,60,0,0,-1,0,28,35,ARP_Spoofing
448948.681375553,7613.679481920252,,2107812,125,0,366.8565195282703,58.96606002940425,60,0,0,-1,0,28,125,ARP_Spoofing
94828.70385637872,3051.6619797383046,,6446721,28,0,362.2766340798578,31.0744454942912,60,0,0,-1,0,28,28,ARP_Spoofing
51909.05056684733,1109.0783348652456,,3594043,168,0,466.79114229287285,46.803772948242056,60,0,0,-1,0,28,168,ARP_Spoofing
396880.25655478856,10478.451856080119,,2479819,144,0,252.39362579959857,37.87584864690664,60,0,0,-1,0,28,144,ARP_Spoofing
205741.83071668982,4204.091841133325,,7388291,74,0,190.9832417403989,48.93847196764061,60,0,0,-1,0,28,74,ARP_Spoofing
377539.0349846383,9554.106089032228,,6166171,176,0,90.642245760653,39.51589311092532,60,0,0,-1,0,28,176,ARP_Spoofing
725639.5429545386,19223.132034775692,,2038317,31,0,318.3718402029152,37.74824735333541,60,0,0,-1,0,28,31,ARP_Spoofing
555496.6602265642,9623.884789383892,,8218224,147,0,207.667928282154,57.72062658515328,60,0,0,-1,0,28,147,ARP_Spoofing
581347.4892978222,19107.808537672456,,4335727,165,0,366.5066373492444,30.424603017748097,60,0,0,-1,0,28,165,ARP_Spoofing
618456.3473821317,12160.475064365282,,3335933,70,0,166.50777909098497,50.857910082348596,60,0,0,-1,0,28,70,ARP_Spoofing
633990.8203134733,18190.925565334495,,2945772,166,0,479.48035133627417,34.852037519280316,60,0,0,-1,0,28,166,ARP_Spoofing
882674.8393430259,17677.824158799835,,3114670,67,0,464.840661739855,49.93119240320306,60,0,0,-1,0,28,67,ARP_Spoofing
47811.864415063945,1114.2276012256102,,1694611,102,0,6.382494235125974,42.91032134051662,60,0,0,-1,0,28,102,ARP_Spoofing
461974.64107563486,9195.952229802193,,3317624,41,0,370.5328148690254,50.236737809323316,60,0,0,-1,0,28,41,ARP_Spoofing
152701.74803405916,4829.935499033541,,2143011,117,0,284.6866848106262,31.615690947552903,60,0,0,-1,0,28,117,ARP_Spoofing
128575.45585346862,3753.8889645487125,,4163618,123,0,317.5828823759304,34.251267703365805,60,0,0,-1,0,28,123,ARP_Spoofing
75818.55318427186,1576.114660107127,,2998279,100,0,255.23518920618977,48.104719220820236,60,0,0,-1,0,28,100,ARP_Spoofing
117691.38946940162,3104.2373742224186,,9692059,134,0,219.42085787409562,37.9131410654065,60,0,0,-1,0,28,134,ARP_Spoofing
1036689.2237555085,17825.864996148925,,9328730,65,0,218.39271601709058,58.156461073808956,60,0,0,-1,0,28,65,ARP_Spoofing
525862.1708025971,14616.00350154096,,4026075,115,0,347.81331550509276,35.97851976069626,60,0,0,-1,0,28,115,ARP_Spoofing
327755.70457727904,5673.541476847263,,6341575,185,0,158.94041297844325,57.769156339967395,60,0,0,-1,0,28,185,ARP_Spoofing
505941.0532014084,10326.154408228158,,765192,138,0,229.72042714014003,48.996076680614124,60,0,0,-1,0,28,138,ARP_Spoofing
855026.9849081723,14727.532837078596,,4355548,97,0,11.448837169239251,58.05636248561089,60,0,0,-1,0,28,97,ARP_Spoofing
330054.45625496755,7858.404294831334,,2401987,134,0,134.53513539863243,42.000187808109146,60,0,0,-1,0,28,134,ARP_Spoofing
251549.19738487608,5113.54338369283,,8551697,66,0,187.90272647676514,49.192737503131475,60,0,0,-1,0,28,66,ARP_Spoofing
306462.6014348067,5439.69140695331,,7056203,175,0,194.6481072634656,56.33823290840901,60,0,0,-1,0,28,175,ARP_Spoofing
154100.23000447924,4065.1744753125045,,2939528,26,0,387.63191938196843,37.90740863407419,60,0,0,-1,0,28,26,ARP_Spoofing
396389.2314228015,9932.554668424413,,1276670,89,0,4.145609884427881,39.90808454172648,60,0,0,-1,0,28,89,ARP_Spoofing
73303.9946253247,2073.6292920747237,,720601,144,0,311.06986304250483,35.350578285852635,60,0,0,-1,0,28,144,ARP_Spoofing
719478.1753603511,15110.226157630617,,6514830,115,0,48.66254554859919,47.6153148109578,60,0,0,-1,0,28,115,ARP_Spoofing
422954.6581312327,7551.692325637252,,8689102,65,0,387.8269503715193,56.00793039400497,60,0,0,-1,0,28,65,ARP_Spoofing
729747.1407699601,18319.54741642544,,8693555,144,0,192.74528608250355,39.83434329363745,60,0,0,-1,0,28,144,ARP_Spoofing
75515.02828399418,1992.4137542313292,,9614973,133,0,246.84696407368108,37.901278348245384,60,0,0,-1,0,28,133,ARP_Spoofing
1128448.8120453884,19576.915132518978,,3452396,147,0,301.84376244550765,57.64180946828214,60,0,0,-1,0,28,147,ARP_Spoofing
126427.37242280938,2515.493352711279,,8391861,39,0,154.15015003545278,50.25947386684283,60,0,0,-1,0,28,39,ARP_Spoofing
319393.77947761596,9656.755254595038,,534325,195,0,42.723696924043075,33.07464785603184,60,0,0,-1,0,28,195,ARP_Spoofing
924911.2241941905,16428.8041386742,,1510419,107,0,72.28121102442535,56.29814662023419,60,0,0,-1,0,28,107,ARP_Spoofing
110209.8662164006,2523.2137766980613,,7666379,166,0,243.02159146071912,43.67837051073171,60,0,0,-1,0,28,166,ARP_Spoofing
320261.82358698745,7564.404289197544,,6578203,67,0,453.11838425494653,42.338009887221645,60,0,0,-1,0,28,67,ARP_Spoofing
1005824.5911349393,17200.97595380945,,4948493,160,0,184.1914998761478,58.47485595212301,60,0,0,-1,0,28,160,ARP_Spoofing
319678.4162525525,7148.620175547361,,2171344,95,0,312.1609694389365,44.71889796943577,60,0,0,-1,0,28,95,ARP_Spoofing
1125853.4468621153,18807.938109876188,,2239657,88,0,382.7201393997239,59.860546131365744,60,0,0,-1,0,28,88,ARP_Spoofing
634224.1473487403,19337.754474438083,,8198093,50,0,428.94264484287487,32.79719722303329,60,0,0,-1,0,28,50,ARP_Spoofing
954576.2033368286,18102.43490862891,,7813404,105,0,57.825307662824216,52.731922979146276,60,0,0,-1,0,28,105,ARP_Spoofing
345639.70249636495,5867.434665887214,,7177598,85,0,352.31288584712297,58.908146775947245,60,0,0,-1,0,28,85,ARP_Spoofing
511116.49069930334,11144.823747273002,,8725298,78,0,242.40056931080323,45.86133457914641,60,0,0,-1,0,28,78,ARP_Spoofing
697599.7643391802,12628.31912275984,,5130305,84,0,13.805655457770849,55.240903999797254,60,0,0,-1,0,28,84,ARP_Spoofing
293515.9405429026,9932.998451539823,,9272449,169,0,472.46326996857186,29.549580821428748,60,0,0,-1,0,28,169,ARP_Spoofing
615999.4882149642,13432.755047640083,,1597219,172,0,328.6488672884707,45.85801542798067,60,0,0,-1,0,28,172,ARP_Spoofing
310068.24318756163,7862.90502200908,,8436535,110,0,404.19337103993246,39.43431115085947,60,0,0,-1,0,28,110,ARP_Spoofing
126394.71469420301,4328.674476733415,,389049,67,0,494.8965859268885,29.199403968483523,60,0,0,-1,0,28,67,ARP_Spoofing
392430.4574750698,8627.602503368707,,5535714,115,0,53.60546020723948,45.485458714844896,60,0,0,-1,0,28,115,ARP_Spoofing
223575.37133335046,5573.1675359929895,,4062953,42,0,301.8641885544917,40.11639160126474,60,0,0,-1,0,28,42,ARP_Spoofing
501966.2510919346,15182.89692841043,,6156752,62,0,60.416847704553454,33.06129610566275,60,0,0,-1,0,28,62,ARP_Spoofing
552505.0713998977,9835.314649980979,,4922681,39,0,329.3916256279385,56.17563759396007,60,0,0,-1,0,28,39,ARP_Spoofing
557922.3911884506,10462.615369789679,,5141586,199,0,288.28095509004135,53.32532750839965,60,0,0,-1,0,28,199,ARP_Spoofing
801414.0626273173,18236.10761802956,,5217258,57,0,102.06498686493488,43.94655259848216,60,0,0,-1,0,28,57,ARP_Spoofing
745534.8115004313,15733.428795922477,,1881060,25,0,16.889283459614745,47.385399658950774,60,0,0,-1,0,28,25,ARP_Spoofing
762451.1461502374,18209.971022822712,,8864683,163,0,228.8322359753856,41.86998129731513,60,0,0,-1,0,28,163,ARP_Spoofing
424429.26378345536,14800.886850127728,,2522235,181,0,122.92115833956868,28.675934630213906,60,0,0,-1,0,28,181,ARP_Spoofing
514384.10525487474,17920.75540347455,,9969586,164,0,35.645959494660886,28.703260196004003,60,0,0,-1,0,28,164,ARP_Spoofing
380946.8637653689,8885.785156628208,,4347973,94,0,57.78822741931894,42.87149160715502,60,0,0,-1,0,28,94,ARP_Spoofing
710089.754330076,15628.578767673533,,8165115,193,0,426.1545801608092,45.435337715982214,60,0,0,-1,0,28,193,ARP_Spoofing
341441.5349385043,9381.72835098672,,716044,116,0,395.66339877021966,36.39431053262092,60,0,0,-1,0,28,116,ARP_Spoofing
232465.46018518208,5483.857128943424,,9351729,84,0,320.33924046353974,42.390867361996946,60,0,0,-1,0,28,84,ARP_Spoofing
50720.98822392479,1129.8028254447333,,5950048,116,0,116.7284197219471,44.893663816037176,60,0,0,-1,0,28,116,ARP_Spoofing
794675.3321069226,14295.497569409335,,4539450,86,0,78.72536340075993,55.58920410069764,60,0,0,-1,0,28,86,ARP_Spoofing
64168.28505642455,1970.4455646997244,,3023434,171,0,218.2063940785485,32.56536805989012,60,0,0,-1,0,28,171,ARP_Spoofing
349774.32956737146,8696.68596378362,,8958795,140,0,416.8972328336838,40.21926639917408,60,0,0,-1,0,28,140,ARP_Spoofing
589830.58107828,19512.136074096965,,7439044,148,0,2.258048012730555,30.22890875906203,60,0,0,-1,0,28,148,ARP_Spoofing
735910.0862907637,14009.420440332447,,691982,91,0,248.06673953096336,52.52965955480313,60,0,0,-1,0,28,91,ARP_Spoofing
307618.88590097404,6689.912377753167,,6592770,141,0,236.9055967456485,45.98249850385769,60,0,0,-1,0,28,141,ARP_Spoofing
76517.46528090954,1359.4108548727932,,5594498,128,0,133.14682031688002,56.287225459936224,60,0,0,-1,0,28,128,ARP_Spoofing
350423.45781319455,6547.303268357003,,2350044,124,0,445.6417789379013,53.521800266498225,60,0,0,-1,0,28,124,ARP_Spoofing
724140.4793002388,16592.273227487618,,2235322,80,0,424.38946296408625,43.64323497883281,60,0,0,-1,0,28,80,ARP_Spoofing
170550.33447709624,3897.678494812887,,223848,23,0,47.612445444229934,43.75690162851252,60,0,0,-1,0,28,23,ARP_Spoofing
129354.73619305772,4353.474237008459,,4058348,80,0,304.4101763668206,29.71298993650307,60,0,0,-1,0,28,80,ARP_Spoofing
263439.3474948455,6833.266767856844,,1063329,88,0,163.81798751581223,38.5524751842038,60,0,0,-1,0,28,88,ARP_Spoofing
266882.8120679194,5609.589923908325,,4043215,87,0,213.69443099427374,47.57617146495021,60,0,0,-1,0,28,87,ARP_Spoofing
595278.3060186086,14294.203896477136,,7467220,68,0,6.208458613475123,41.644733091103966,60,0,0,-1,0,28,68,ARP_Spoofing
585220.9222644689,15396.528653128908,,4822107,175,0,490.94854171384884,38.009926487263044,60,0,0,-1,0,28,175,ARP_Spoofing
602899.179953665,13959.549735164008,,617929,195,0,450.9443126600568,43.189013355851024,60,0,0,-1,0,28,195,ARP_Spoofing
80407.33673226139,2212.5399766005876,,7576429,153,0,465.23720762191095,36.3416424483329,60,0,0,-1,0,28,153,ARP_Spoofing
301916.3939658034,9207.469096383067,,796089,128,0,251.67217117426384,32.79037820332234,60,0,0,-1,0,28,128,ARP_Spoofing
461793.33446575835,8320.059193111643,,2435769,56,0,449.7571878597395,55.50361166277363,60,0,0,-1,0,28,56,ARP_Spoofing
797291.6382800363,18004.71105985686,,3829451,69,0,128.41022135577526,44.28239007165577,60,0,0,-1,0,28,69,ARP_Spoofing
423027.39695657993,14046.681536338037,,5779989,103,0,55.200749833085275,30.11582457125051,60,0,0,-1,0,28,103,ARP_Spoofing
793634.6091565689,19405.29669273587,,7368443,196,0,65.6983465084374,40.89783432446339,60,0,0,-1,0,28,196,ARP_Spoofing
76535.583983791,1709.910326479434,,9272227,78,0,427.5650426787341,44.75999869617229,60,0,0,-1,0,28,78,ARP_Spoofing
196860.45474715615,3543.010760154631,,6450760,83,0,230.75376227344606,55.56304173870598,60,0,0,-1,0,28,83,ARP_Spoofing
376508.41074772057,6492.502740791361,,9174702,79,0,99.79473175357094,57.99125942330038,60,0,0,-1,0,28,79,ARP_Spoofing
60756.31719923253,1087.3781817816316,,1791486,179,0,423.75624212607863,55.874136723697546,60,0,0,-1,0,28,179,ARP_Spoofing
567451.736797708,10440.366054059154,,1218047,39,0,211.67359681168918,54.35170892088463,60,0,0,-1,0,28,39,ARP_Spoofing
77247.58173711205,2551.94393329569,,2049831,122,0,24.7219470449171,30.27009360560332,60,0,0,-1,0,28,122,ARP_Spoofing
858360.8174132167,18257.786942226747,,9100907,88,0,86.29414409724626,47.013409682637565,60,0,0,-1,0,28,88,ARP_Spoofing
579894.7249675351,11580.693547500332,,7890952,172,0,306.25708475139305,50.07426563780406,60,0,0,-1,0,28,172,ARP_Spoofing
168880.75603047904,4705.262130834599,,1432159,151,0,236.10815395034848,35.891891107142996,60,0,0,-1,0,28,151,ARP_Spoofing
394636.5120490065,9685.923537377521,,118165,41,0,498.6601691616909,40.74330243534577,60,0,0,-1,0,28,41,ARP_Spoofing
251788.61557026964,8010.548905714522,,7784061,118,0,203.88088619619342,31.432130124147925,60,0,0,-1,0,28,118,ARP_Spoofing
392675.506971226,10557.132187880907,,1568787,100,0,60.966119958461206,37.195281823031365,60,0,0,-1,0,28,100,ARP_Spoofing
698335.3747744944,14415.927338939695,,1049533,20,0,232.7048711548654,48.44193220148803,60,0,0,-1,0,28,20,ARP_Spoofing
100914.11009162542,2036.5056193477565,,7130278,34,0,390.5571342095366,49.55258121209888,60,0,0,-1,0,28,34,ARP_Spoofing
790129.7070776884,13665.196789124315,,4762301,55,0,330.1746114433267,57.82058753127704,60,0,0,-1,0,28,55,ARP_Spoofing
735523.2128519642,15435.905446531,,3867860,75,0,56.86894057258747,47.65015019039667,60,0,0,-1,0,28,75,ARP_Spoofing
56800.52246321253,1876.3145661459034,,5271190,43,0,155.6901305790595,30.272387950323935,60,0,0,-1,0,28,43,ARP_Spoofing
259901.05695697892,9182.65213258857,,324991,132,0,282.00124969411536,28.303485006756254,60,0,0,-1,0,28,132,ARP_Spoofing
365304.8977993859,6244.504839724559,,1588818,180,0,48.81010902226455,58.500218540226044,60,0,0,-1,0,28,180,ARP_Spoofing
272500.5048994116,4593.432044093066,,1213699,82,0,493.85225599757433,59.32394390156141,60,0,0,-1,0,28,82,ARP_Spoofing
808878.8311877637,14007.157072458609,,9508489,78,0,160.04330182203495,57.74753770543569,60,0,0,-1,0,28,78,ARP_Spoofing
214012.2761135444,7362.447796391641,,8192438,99,0,303.43684436782024,29.068087412237066,60,0,0,-1,0,28,99,ARP_Spoofing
254353.9047564738,6806.792865336563,,5416038,198,0,48.821975685874506,37.36765754277102,60,0,0,-1,0,28,198,ARP_Spoofing
622109.8254965526,12812.059648637054,,7089678,36,0,40.03090531672467,48.556582045161846,60,0,0,-1,0,28,36,ARP_Spoofing
758167.8750468323,18832.020268122134,,5039174,41,0,324.2508501674576,40.25950823397421,60,0,0,-1,0,28,41,ARP_Spoofing
353698.96294412,9469.76757224445,,6961387,159,0,348.1498012824203,37.350332016680014,60,0,0,-1,0,28,159,ARP_Spoofing
578167.5792708959,14579.210848179602,,7212224,71,0,446.42760167574704,39.65698728769585,60,0,0,-1,0,28,71,ARP_Spoofing
393209.56702556706,9798.643373422825,,9875532,98,0,178.47239358445447,40.12898031293618,60,0,0,-1,0,28,98,ARP_Spoofing
530007.7469445108,12778.456006067565,,2081821,66,0,14.690939211688628,41.47666562320585,60,0,0,-1,0,28,66,ARP_Spoofing
942088.7721238147,16926.788042704997,,5782766,67,0,82.75488058140921,55.656676845423746,60,0,0,-1,0,28,67,ARP_Spoofing
311797.53481275134,8465.347909121145,,7023838,84,0,455.7484991771966,36.83221743040228,60,0,0,-1,0,28,84,ARP_Spoofing
849835.9148693653,17922.468917942668,,5045142,86,0,253.99124876070542,47.417346279706564,60,0,0,-1,0,28,86,ARP_Spoofing
245127.97877279777,5753.282285168535,,4491150,105,0,427.1856938763956,42.60663159266781,60,0,0,-1,0,28,105,ARP_Spoofing
576160.1966744487,9800.649343774756,,6211908,175,0,414.03439853095347,58.7879615385299,60,0,0,-1,0,28,175,ARP_Spoofing
278372.37379517825,6492.2885560946515,,1724763,158,0,253.06950523020566,42.87738774855525,60,0,0,-1,0,28,158,ARP_Spoofing
118149.3306306007,2802.2240058035422,,1571913,191,0,89.72818746872804,42.16270019309937,60,0,0,-1,0,28,191,ARP_Spoofing
700627.0805098538,13755.41490437313,,4786837,150,0,56.57313064758174,50.93463813200647,60,0,0,-1,0,28,150,ARP_Spoofing
224158.16738846153,6355.454357509761,,9082686,46,0,290.3915789247248,35.270203321276426,60,0,0,-1,0,28,46,ARP_Spoofing
213052.9939050566,4976.754648931282,,145428,179,0,206.78729066425953,42.80962372754462,60,0,0,-1,0,28,179,ARP_Spoofing
